50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
30
50
16
50
16
50
16
50
16
16
50
16
50
17
50
16
50
16
50
16
50
16
50
16
50
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
32
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
17
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
16
50
16
50
16
50
16
50
16
50
16
50
16
50
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
50
16
17
50
16
50
16
50
17
50
16
50
16
50
16
